16161	[47330, 5049, 37069, 113, 1352, 1193, 10627, 533, 5800, 13808]
16162	[5049, 2331, 47331, 27958, 9650]
16163	[5049, 25650, 24590, 4357, 1431, 31912]
16164	[19122, 275, 2151, 1366, 7, 11286, 18648]
16165	[47332, 18648, 415, 82, 250, 27959, 1832]
16166	[18648, 18285, 47333, 33057, 17810, 2027]
16167	[5967, 27824, 30352, 5317, 18166, 22362, 11796]
16168	[4530, 15, 5967, 47334, 11156]
16169	[2825, 5967, 182, 628, 553]
16170	[5967, 26317, 34211, 47335, 34138, 12800, 12682, 16650, 47336]
16171	[21271, 5967, 47337, 1045, 26230]
16172	[37070, 8058, 1256, 25380, 9963, 5967]
16173	[3490, 1, 5950, 12180, 26119, 1135, 16, 374, 15997, 31]
16174	[62, 1783, 1232, 3490, 33243, 4488, 18638, 5834, 10123, 5325, 4003, 8108, 22843, 35208, 35627, 12096]
16175	[3490, 22624, 7413, 8884, 2812, 47338, 7729]
16176	[3490, 6425, 15271, 27960, 47339]
16177	[9162, 3490, 9101, 47340, 2287, 78, 6454]
16178	[47341, 47342, 3490, 698, 7616]
16179	[804, 18073, 8553, 17189, 909, 21272, 47343, 1003]
16180	[17189, 11433, 5946, 47344, 6545, 15, 6409]
16181	[213, 1578, 1260, 9093, 2264, 13198, 2020, 25562, 11834, 47345]
16182	[1986, 37071, 461, 1966, 2169, 642, 21, 619, 1824, 7825]
16183	[22781, 47346, 12905, 37072, 31958, 37071, 5765, 16170, 3891, 5500, 32269, 346, 5955, 13115, 1643, 1356, 876]
16184	[47347, 47348, 37073, 4991, 47349, 5968, 21273]
16185	[24014, 9265, 4893, 37074, 7804, 47350, 23, 10467]
16186	[47351, 5592, 27961, 19694, 15488, 37075, 20399, 23565, 47352, 21272, 9278, 1843]
16187	[3646, 35908, 26904, 34119, 23013]
16188	[37076, 61, 692, 6667, 15761, 11786, 642, 11631]
16189	[37076, 4407, 3937, 491, 219, 25602]
16190	[18694, 78, 13178, 3253, 9697, 4069]
16191	[283, 37077, 31438, 4676, 968, 18694, 9788, 9948]
16192	[24333, 19348, 1503, 24912, 23574, 23, 283, 22797, 37078]
16193	[5765, 10450, 1124, 5854, 2982, 2222, 1462]
16194	[15308, 10477, 1211, 917, 5765, 43, 2679]
16195	[1705, 8443, 18285, 10983, 37079, 2672, 2316, 5070, 14254]
16196	[29298, 17049, 354, 208, 704]
16197	[30752, 13530, 18549, 243, 4184, 9564, 22167]
16198	[5353, 87, 7703, 4139, 537, 36, 5298, 37080, 27962, 2779, 27963, 27964, 1418]
16199	[26505, 20876, 24134, 5353, 6666]
16200	[2186, 5353, 7287, 20948, 26454, 740, 9276, 10296, 8190]
16201	[5353, 9445, 37081, 16413, 18239]
16202	[47353, 11493, 37082, 61, 6520, 2919, 6027]
16203	[1740, 37083, 13586, 47354, 48, 9197]
16204	[95, 1630, 9197, 250, 1]
16205	[37084, 36110, 9197, 7730, 13063]
16206	[11822, 34966, 17534, 27965, 47355, 12596, 27966, 6050, 1231, 47356, 27967, 47357, 21274, 460, 6504]
16207	[1982, 6379, 11822, 33384, 164, 37085, 5251, 2809]
16208	[11822, 5228, 1204, 2164, 14239, 13386, 37086]
16209	[2683, 47358, 690, 136, 18232, 17918, 13260, 2051, 11000]
16210	[7957, 921, 2163, 35770, 21275]
16211	[1560, 37087, 7233, 1825, 3293, 2750, 81]
16212	[37087, 2743, 5439, 3983, 2549, 29676]
16213	[47359, 688, 24095, 2591, 403, 11751, 11515, 3876]
16214	[2321, 2509, 229, 14234, 10205, 1878, 22474]
16215	[2677, 2533, 14234, 7400, 2876, 15629, 27968, 2192, 918, 16156, 448, 18794]
16216	[19701, 19164, 10119, 6707, 37088]
16217	[37089, 19701, 9041, 8217, 10527, 37090, 37091, 22725, 5259]
16218	[2703, 2683, 19052, 15617, 19701, 26509, 30699, 4475]
16219	[47360, 25356, 14284, 593, 32288, 47361, 442, 60, 11799, 3048, 6388, 565, 610, 21276, 9965, 19624, 22296, 47362, 47363, 26715, 47364, 691, 137, 484, 265, 191, 24011]
16220	[35517, 29786, 27969, 47365, 47366]
16221	[5580, 3484, 47367, 2865, 3432, 24183, 21277, 18878, 11867, 3246, 3271, 8991, 8423]
16222	[17798, 3434, 11867, 37092, 19418, 18397]
16223	[11867, 47368, 37093, 5878, 27970, 4791]
16224	[23344, 47369, 47370, 1772, 5907]
16225	[161, 2163, 13116, 37094, 18127, 37095, 1517]
16226	[37094, 19832, 12882, 6747, 14155]
16227	[12291, 11138, 24334, 20002, 3440, 21058]
16228	[14883, 21058, 7333, 4795, 3497, 417]
16229	[634, 21058, 2763, 7548, 8380]
16230	[37096, 293, 19988, 1, 5424, 7611, 406, 162, 1027, 1391, 15324]
16231	[37096, 47371, 18939, 47372, 6519, 3378, 6894]
16232	[35777, 3148, 198, 1774, 37097]
16233	[37098, 14809, 4844, 8350, 7670, 27971]
16234	[37098, 68, 36276, 7589, 1990, 25166, 47373, 11572, 2124, 27972, 27973]
16235	[529, 1699, 6999, 1913, 32021, 7191, 10976, 14441]
16236	[1699, 3071, 10378, 1167, 16543]
16237	[1699, 47374, 15033, 1396, 902, 37099]
16238	[1699, 2422, 1177, 39, 439, 374]
16239	[37100, 577, 970, 692, 1699, 2179]
16240	[1699, 640, 2101, 314, 2463, 756, 16672, 16138, 3018, 32, 4805]
16241	[37101, 20987, 529, 18240, 1699, 1790, 4997, 11484, 5055, 3590]
16242	[1699, 26739, 8640, 6596, 294]
16243	[1699, 62, 2241, 18031, 25653]
16244	[1319, 1699, 1083, 29, 29839, 2854, 138, 8772]
16245	[816, 1602, 1699, 15215, 2872]
16246	[126, 1699, 18105, 37102, 10403, 63, 240, 6872]
16247	[1699, 724, 3479, 21278, 9938, 27974, 1011, 3591]
16248	[1699, 27445, 352, 412, 3, 20, 4, 9, 10, 11, 564]
16249	[1699, 2197, 5976, 3574, 10850, 868]
16250	[47375, 1699, 19635, 37103, 6440]
16251	[8823, 1699, 18958, 1790, 5135]
16252	[741, 169, 1098, 717, 155, 226, 368, 46, 59, 1693, 1245, 361, 401, 299, 350, 430, 394, 254]
16253	[47376, 27228, 741, 37104, 5573]
16254	[19609, 18748, 19120, 9677, 741, 33800, 594]
16255	[741, 56, 2713, 43, 3267]
16256	[741, 3315, 358, 23893, 1121]
16257	[741, 24472, 1510, 2626, 21112]
16258	[138, 560, 741, 3635, 373, 1990, 7005, 4357, 13845]
16259	[10534, 37105, 2077, 19611, 15528, 31093, 741, 3900, 2246]
16260	[126, 39, 12949, 741, 47377, 10431]
16261	[1593, 741, 1374, 37106, 27975]
16262	[14001, 5864, 741, 6517, 11658, 1125]
16263	[741, 7537, 3438, 19240, 37107]
16264	[47378, 29756, 2091, 741, 16849, 18755, 722]
16265	[14742, 14207, 13110, 1062, 2211, 741]
16266	[741, 558, 3037, 1693, 37108, 6819]
16267	[7403, 9142, 161, 770, 47379, 282, 207, 46, 741, 18, 1440, 187, 651, 467]
16268	[6735, 5681, 29590, 259, 741]
16269	[741, 13556, 24363, 21279, 7511, 5904]
16270	[101, 741, 13957, 27976, 292]
16271	[741, 3763, 4539, 19849, 1058, 9386, 4503, 37109, 7002, 7188]
16272	[741, 2312, 8492, 16850, 2225]
16273	[741, 11156, 11475, 2441, 11535, 47380, 24817, 37110]
16274	[27603, 47381, 24660, 27977, 13372, 741, 2915, 6119, 4974, 4736, 7223, 14689, 5441, 47382]
16275	[3465, 5915, 9583, 741, 20509, 5471, 30751]
16276	[23992, 37111, 23494, 16507, 2469, 7332, 4985, 20056, 4116, 238, 9824, 841, 22261, 6544, 741, 8558, 27978, 47383, 27979]
16277	[741, 20849, 7402, 2622, 6847, 3357, 1154, 5053, 10103, 92, 1759, 25238, 8575, 3739, 2151, 25448, 19220]
16278	[741, 997, 1722, 14294, 499, 6129, 21151, 932]
16279	[5101, 37112, 6561, 3515, 281, 486, 675, 1930, 423, 13306, 47384, 16851, 741, 27980, 21127]
16280	[741, 1692, 8572, 4998, 1200, 1658, 21280, 3357]
16281	[7450, 37113, 5783, 2, 1871, 6760, 930]
16282	[3714, 4099, 37114, 37115, 47385, 18146, 7450]
16283	[7450, 3023, 13048, 180, 4314]
16284	[7450, 3197, 37116, 17778, 12112, 2430, 3277, 3049, 18279, 18695]
16285	[553, 19950, 2886, 7450, 543]
16286	[8439, 27437, 47386, 6221, 11129, 620, 3232]
16287	[3232, 24756, 874, 13119, 41, 2907]
16288	[3232, 10805, 1555, 34239, 37117, 1464]
16289	[3232, 5159, 16495, 400, 1007, 47387, 1822, 3855, 108]
16290	[3232, 633, 2733, 281, 719, 14460]
16291	[3232, 19386, 6368, 2952, 3376]
16292	[2096, 35109, 1499, 348, 27888, 7289, 2629, 61, 3232]
16293	[47388, 12741, 36130, 16132, 3232]
16294	[7884, 16622, 10805, 37118, 20173, 8, 74]
16295	[20173, 22560, 1494, 1383, 37119]
16296	[24739, 4518, 12197, 20173, 37120, 23730]
16297	[47389, 780, 2574, 12197, 22338, 62]
16298	[2312, 12197, 1336, 4759, 15151]
16299	[23730, 6556, 4648, 37121, 12197, 27262, 13403, 721, 13682, 19417, 7633, 5654, 13747, 19802, 33348]
16300	[1532, 7068, 11924, 10647, 10896]
16301	[35487, 11924, 1236, 26149, 1058, 3037, 1504, 3987, 27981]
16302	[156, 10959, 11924, 4872, 27, 47390, 7337]
16303	[39, 840, 32275, 3378, 8631, 14, 3567, 5887, 51]
16304	[4782, 47391, 1368, 16749, 12994, 27397, 408, 12857, 1605]
16305	[16749, 37122, 7435, 2415, 13324, 9164, 18442]
16306	[4518, 2314, 16749, 16005, 10555, 47392, 4009, 32558, 70, 8300, 5388, 5479, 143]
16307	[3270, 16749, 5394, 20548, 47393, 9292, 11939, 21268, 1271, 2471, 633, 2415, 27982]
16308	[37123, 2469, 21866, 47394, 27523]
16309	[37123, 5072, 5340, 34192, 10991, 7579, 67, 2755, 15269, 1055, 19632, 1483, 4932, 16818]
16310	[34786, 2729, 133, 26135, 37124, 4815, 2750]
16311	[23737, 47395, 32456, 1360, 9795]
16312	[15887, 24095, 23737, 824, 11993, 15850, 25443, 1239, 5414, 5848, 1075]
16313	[16066, 4206, 16, 1220, 106]
16314	[35144, 13283, 260, 824, 35652, 514, 2731, 4206, 2014]
16315	[4206, 17410, 1487, 37030, 37125, 2827, 37126, 6915]
16316	[1749, 27983, 4206, 2213, 16706, 336, 1504, 659, 1331, 207]
16317	[14, 129, 399, 2874, 2354, 4504, 3314, 4368, 18356, 3519, 8467, 4206, 106, 4362, 37127, 2366, 4136, 6905, 1833]
16318	[4206, 3183, 2405, 37128, 35925]
16319	[910, 10694, 2194, 4206, 47396]
16320	[23127, 47397, 27073, 9853, 5632]
16321	[27073, 1356, 21180, 949, 1945, 4193, 3687, 9443, 2087, 4333]
16322	[14, 292, 4538, 2091, 255, 37129, 528]
16323	[47398, 38, 9069, 978, 102, 4538, 3068, 47399]
16324	[1190, 2336, 778, 20706, 14346, 4538]
16325	[4538, 4552, 8101, 4235, 34385, 15352]
16326	[37130, 47400, 4538, 9823, 245]
16327	[4538, 1, 2359, 1418, 10251, 81]
16328	[4538, 2096, 47401, 9823, 21281, 37131]
16329	[24328, 16852, 3526, 10891, 37132, 4538]
16330	[4538, 15020, 3441, 8840, 10326, 1503, 10214, 4960, 47402, 3713]
16331	[1052, 2445, 32949, 2699, 6494, 2182, 47403, 2595, 2439]
16332	[22771, 15031, 85, 760, 6284, 37133, 828, 25710, 617, 967, 600, 601, 533, 695, 583, 734, 39, 1372, 2160]
16333	[19213, 26507, 627, 37134, 7967, 13442, 9260, 9381]
16334	[19213, 1720, 47404, 3341, 16458, 7049]
16335	[47405, 18686, 37135, 27536, 6797, 15110, 26642, 6914]
16336	[684, 32022, 7080, 21142, 29, 19670, 10542, 13846, 19486, 20091, 35117, 37136]
16337	[3832, 10412, 2479, 514, 21158, 1740, 16119]
16338	[2864, 8, 3832, 14005, 5850, 37137]
16339	[3832, 8124, 6865, 2678, 47406, 47407]
16340	[3832, 47408, 12628, 1361, 8852, 30030, 2758, 2982, 807]
16341	[3832, 14332, 6033, 8124, 94, 9171, 6949, 15494, 2823, 20753]
16342	[3004, 17267, 2439, 207, 3832, 11295, 1739, 46, 85, 16853, 2895, 299, 20244, 253, 154, 928, 60, 3978, 714, 652, 699, 5811, 548, 747, 783, 3225]
16343	[12368, 19372, 16470, 3832, 1796, 4714, 475, 10969, 47409, 922, 16329, 1228]
16344	[30990, 58, 7195, 47410, 5347, 8036, 37138, 1134, 343, 1186, 4796, 23607, 488, 6118, 1136, 2763, 557, 524, 4242, 27110, 30482, 23231, 16247, 14332, 446, 161, 2159, 637, 929, 59, 2344, 299, 1671, 1557, 289, 519, 3170, 1193, 856, 807, 617, 699, 95, 1633]
16345	[47, 5266, 15994, 21876, 37139, 34077, 25695, 9287, 16794, 27984, 11993, 37137]
16346	[32908, 27570, 18141, 6734, 21282]
16347	[37140, 47411, 47412, 6237, 27, 5487, 1501]
16348	[95, 20405, 997, 70, 6386, 11777]
16349	[20405, 36623, 5754, 12503, 27985, 29421, 21283, 47413]
16350	[126, 37141, 31926, 5589, 13518, 4042, 6142, 4263, 13607, 8828, 5098, 5938, 16854, 26873, 21284, 37134, 20215, 120, 74, 8211]
16351	[7561, 954, 4570, 20215, 6154, 12915]
16352	[25877, 2448, 1418, 3996, 7308, 20227, 27986]
16353	[27986, 1271, 4672, 13199, 24402, 3726]
16354	[47414, 3918, 27986, 47415, 12579]
16355	[20591, 35181, 3083, 3105, 19860]
16356	[16423, 3868, 13963, 47, 37142, 27987]
16357	[13963, 12722, 7731, 22011, 4347, 1122, 37143]
16358	[35054, 27988, 141, 874, 2209, 10699, 3690, 3612, 970, 14666]
16359	[47416, 9655, 846, 3516, 10856, 5449]
16360	[3516, 11158, 26046, 4764, 8294, 6868, 1445, 1493, 3735, 2540]
16361	[26387, 3516, 528, 3236, 24174, 26755, 27958, 7608, 19347]
16362	[4607, 4251, 740, 18632, 1933, 36230, 3516]
16363	[20459, 47417, 348, 871, 1707]
16364	[23895, 10908, 36415, 8240, 14779, 33497]
16365	[1493, 9880, 37144, 5120, 159]
16366	[2396, 4584, 21285, 37144, 23375, 3714, 27344]
16367	[47418, 209, 76, 15644, 15904, 69, 47419, 207]
16368	[32588, 1036, 26040, 14902, 3918, 723, 8055, 6701]
16369	[2156, 357, 14956, 13003, 27989, 16500, 27990, 26462]
16370	[5640, 883, 9834, 1324, 642, 3367, 762, 1701, 21286, 979, 3361, 2156]
16371	[2156, 192, 1102, 360, 20966, 8]
16372	[2156, 1495, 810, 14, 37145, 203, 14387, 129, 1484, 1620, 5861, 487, 78, 1742, 4157, 2249]
16373	[47420, 11291, 2156, 5812, 864, 5986, 2666, 7]
16374	[1060, 8560, 2156, 800, 649, 80, 631]
16375	[2156, 6956, 26602, 23832, 30952, 21091, 21118, 2053, 21287]
16376	[2156, 5771, 2532, 2696, 15]
16377	[73, 561, 2156, 21288, 3206, 2706, 3550, 26088]
16378	[2156, 11674, 37146, 25994, 7163]
16379	[2156, 3186, 2076, 21289, 5848, 254, 390, 5954]
16380	[348, 9492, 9438, 22369, 2156]
16381	[24289, 8804, 2156, 2152, 185, 2326, 326]
16382	[2156, 8, 4005, 9764, 1288]
16383	[25766, 47421, 37147, 20067, 37148, 47422, 3637]
16384	[47423, 37149, 18035, 26469, 2823, 130, 27329, 13267, 37150, 35506, 444]
16385	[47424, 1762, 37150, 19657, 17957]
16386	[11351, 37151, 8049, 47425, 4593, 20699, 3160]
16387	[3183, 11351, 12807, 3031, 47426, 1934]
16388	[14933, 7459, 20556, 680, 1473, 436, 11273]
16389	[3721, 113, 25871, 14933, 4007, 6424, 5339, 1185, 1091, 15277, 32359]
16390	[1749, 177, 698, 47427, 9178]
16391	[252, 20153, 11546, 47428, 19968, 16855, 37152]
16392	[222, 3852, 47429, 1199, 1201, 9101, 4200]
16393	[88, 1190, 11665, 929, 3769, 16, 4276, 1192, 3772, 16327, 3600, 25197, 7519, 471, 9101, 13638]
16394	[37153, 5024, 20818, 5578, 47430, 16770]
16395	[997, 14390, 19190, 37153, 25415, 11584, 2408]
16396	[22, 11126, 16643, 15129, 1323, 3576, 47431, 16856, 1331, 7948]
16397	[7948, 192, 34574, 11595, 37040, 6989, 2422, 1658, 37154, 14451, 724, 1558, 826, 3135]
16398	[9482, 5235, 25812, 7948, 11082, 6641, 2175, 25, 2296]
16399	[520, 4987, 11082, 7948, 1056, 21290]
16400	[7948, 24864, 10843, 10196, 2600, 47432]
16401	[2318, 24147, 1555, 1630, 10875, 8458, 7948]
16402	[47433, 3254, 20657, 2309, 27991]
16403	[25205, 10465, 16520, 4132, 25386, 43]
16404	[47434, 23468, 1253, 5835, 27789, 318, 6054, 725]
16405	[7898, 5460, 652, 27789, 27992]
16406	[13045, 21291, 27835, 10684, 32619, 2545, 15703, 5624, 11191, 2062, 2934, 37155]
16407	[1107, 5022, 16438, 13045, 491]
16408	[37156, 310, 13045, 528, 888, 7583, 12421, 20879, 4325]
16409	[78, 8683, 13045, 32859, 22584, 5892]
16410	[34189, 37157, 21292, 22572, 1799, 13045, 386, 15045]
16411	[22020, 47435, 47436, 18637, 5381, 5334, 1219, 20844, 1433, 136]
16412	[20844, 1694, 3411, 15215, 24657, 182, 23962]
16413	[4806, 12746, 7971, 31900, 47437, 47438]
16414	[746, 16176, 9780, 2331, 4880, 8253, 4568, 1322, 15132, 1545, 5180, 3014, 3955, 67, 4657, 889, 32703, 37158, 406, 7834, 1624, 1056, 5364, 1786, 11408, 7612, 22579]
16415	[9780, 27814, 18142, 10080, 19092]
16416	[9239, 6258, 35237, 26047, 1684, 13453, 32979, 47439]
16417	[26047, 9462, 29598, 4078, 5976, 9796, 27841, 47440, 21293, 47441, 47442]
16418	[3315, 4535, 6060, 11256, 87, 802]
16419	[2051, 14050, 47443, 11256, 1399]
16420	[27700, 33405, 29630, 9271, 20899]
16421	[9271, 47444, 8260, 2598, 27259]
16422	[1965, 27428, 10992, 47445, 47446, 9271]
16423	[26496, 18781, 9271, 2118, 19371]
16424	[9126, 2117, 14699, 27754, 12225, 7615, 99, 1396, 11082, 9783, 5140, 164, 47447, 4363, 27, 20420, 21261, 5008, 20694, 11280, 106, 9837, 7276, 12594, 27993, 8723, 47448, 11642, 6787, 3474, 21294, 37159, 4261, 5116, 579, 9, 3506]
16425	[15996, 11082, 180, 21234, 19891, 7145, 4637]
16426	[11082, 9773, 87, 19909, 4587]
16427	[9773, 15899, 5861, 216, 1807, 1661, 1719, 22610, 3312]
16428	[3520, 47449, 37160, 8, 4318, 74, 9773, 2149, 1200, 6579, 1876, 4495]
16429	[18711, 3550, 17796, 9773, 47450, 3014]
16430	[5957, 322, 167, 101, 4652, 47451, 2431, 437, 11650, 8078]
16431	[47452, 5016, 9, 8021, 2591, 643, 2221, 724, 162, 1366, 8567]
16432	[12044, 20357, 21295, 4500, 13383]
16433	[932, 19164, 1170, 16725, 22677, 6401, 2132, 6216]
16434	[8180, 23452, 1045, 2526, 47453, 2722, 5451, 489, 1192, 165, 381, 33964, 439, 795, 12395, 499, 5168, 3567, 6095, 997]
16435	[37161, 20357, 12395, 22307, 37162]
16436	[1246, 12395, 700, 4132, 7091, 3592, 1259, 37163, 5561, 5830]
16437	[10350, 1812, 1489, 1573, 5551, 32049]
16438	[10350, 445, 3121, 30369, 2103, 260, 9281]
16439	[10350, 7603, 3680, 686, 2625, 19629, 2286]
16440	[5298, 10350, 12377, 51, 12003]
16441	[784, 37164, 1709, 10350, 54, 425, 27994]
16442	[25594, 68, 922, 23931, 2016, 47454]
16443	[23273, 2016, 3708, 721, 91, 98, 948, 3393, 2162, 442, 14085]
16444	[1999, 15645, 2016, 2460, 9783]
16445	[2016, 2460, 3495, 2175, 8971, 23273, 355]
16446	[2016, 3856, 23531, 1596, 24581]
16447	[27995, 1881, 2016, 349, 23201]
16448	[21, 1467, 3812, 2016, 8570]
16449	[1455, 47455, 1, 12214, 13796, 943, 2, 5225, 7157, 353, 5718, 2016, 219, 18717, 553, 11728, 24152, 12995]
16450	[47456, 18449, 3785, 34451, 25750]
16451	[27119, 2913, 3401, 1415, 7904, 5632, 2991, 1546, 3248]
16452	[593, 3808, 403, 54, 598, 10370, 27119, 70, 396, 950]
16453	[20467, 5898, 37165, 5496, 27996, 1161, 381, 30610, 47457]
16454	[20467, 32827, 7621, 21296, 18192, 9604, 8492]
16455	[24858, 21297, 35124, 35125, 22012]
16456	[24858, 37166, 35365, 13771, 47458]
16457	[21297, 25689, 8853, 11539, 24923]
16458	[21297, 27997, 37167, 37168, 8853, 13614, 11539]
16459	[21297, 15068, 7744, 6674, 7418]
16460	[27997, 37168, 47459, 8853, 11539]
16461	[27997, 8853, 10867, 2548, 34928]
16462	[37167, 830, 446, 7, 24136, 291, 1348]
16463	[19805, 17949, 33337, 37169, 293]
16464	[17949, 6207, 64, 4, 21045, 15737, 9985, 2787, 1251, 33068, 1663, 10466, 4543, 39, 523, 255, 411, 352, 11, 2009, 3733, 859]
16465	[36305, 248, 419, 830, 607, 2596]
16466	[15023, 47460, 7434, 47461, 47462, 504, 15946, 8360, 7241, 1077, 1791, 1283, 23835]
16467	[35763, 3037, 732, 810, 1264, 11549, 2647, 17854, 4987, 37170, 47463]
16468	[9400, 11549, 1, 8125, 20664, 8698]
16469	[1023, 354, 1842, 2167, 208, 11549]
16470	[11549, 1941, 7117, 6051, 192]
16471	[355, 23852, 627, 795, 7]
16472	[3397, 36029, 1296, 7421, 70, 2046, 1407, 4169, 2056, 18606, 1292, 35881]
16473	[4169, 6345, 2071, 2315, 47464, 9573, 13144, 21106, 22414]
16474	[10183, 37171, 32800, 19764, 4169, 14511, 47465]
16475	[9890, 31033, 16105, 27998, 4169, 2074]
16476	[4169, 7827, 8484, 47466, 47467]
16477	[24062, 27888, 6771, 47468, 12819]
16478	[1419, 5954, 37172, 4367, 47469, 47470, 14690, 26232, 10158, 12595, 2853, 20831, 27999]
16479	[21298, 3130, 14757, 12595, 1766, 2716, 3231, 21299, 2794, 156]
16480	[47471, 842, 35767, 37173, 4434, 448, 2552, 12595]
16481	[742, 12150, 12595, 6206, 17397, 37174]
16482	[14968, 1668, 5271, 28000, 8008, 20520]
16483	[20103, 5032, 14968, 4483, 35837, 5077, 9312, 7718, 4000, 6810, 7145, 1199]
16484	[26956, 250, 11497, 14968, 10438, 47472]
16485	[3082, 9857, 13526, 2586, 12189]
16486	[2065, 7291, 8923, 21009, 3267, 12189, 10027, 2692, 2858]
16487	[2022, 19743, 9468, 7489, 25621, 12189, 2569, 37175]
16488	[216, 1480, 145, 2185, 13, 4]
16489	[1480, 47473, 111, 64, 47474]
16490	[16200, 26989, 1480, 14352, 47475, 2682, 2993, 16857, 1899, 1996]
16491	[1480, 7325, 3733, 6209, 16858]
16492	[979, 1480, 2, 9392, 47476]
16493	[20540, 1480, 10043, 4056, 3976, 18855]
16494	[1480, 4806, 318, 759, 17587, 160]
16495	[12709, 412, 3786, 9746, 1480]
16496	[29563, 577, 20849, 17898, 3392, 16035, 3061, 36005, 8593, 1480, 13542, 23317, 82, 13566, 11954, 4174, 1409, 27559]
16497	[6232, 1157, 21300, 12918, 16642, 3756, 17304, 11961, 19274, 7549, 37176, 9104, 20869, 3083, 5091, 2849, 1480, 1711, 1939, 18571, 6823]
16498	[24309, 15108, 1480, 2481, 2596, 5829, 1475, 19233, 3922, 13362, 640, 2870, 3183, 3005, 2317, 8227, 1808, 5624, 245]
16499	[9528, 24101, 19938, 1480, 47477]
16500	[1658, 6737, 16859, 2878, 9997, 9216, 2529, 1303, 1480, 2262, 6482, 16305, 37177, 18101, 20200]
16501	[19921, 1496, 47478, 2611, 47479, 6521]
16502	[19921, 24127, 3041, 15257, 10625, 1431, 1570, 33503]
16503	[1917, 2108, 27952, 7004, 4789, 1354]
16504	[27952, 8517, 1700, 825, 28001]
16505	[11755, 2418, 48, 1740, 47480, 1300, 13007, 5572, 71, 647, 1126]
16506	[1614, 26634, 4066, 193, 11755]
16507	[26007, 15741, 37178, 34266, 47481, 6783, 37179, 24664, 28002, 6065]
16508	[9993, 3533, 887, 16788, 13817, 101, 42, 729, 6328, 2371, 305]
16509	[111, 3552, 37180, 3533, 1958, 380, 1524, 28003, 42, 5048]
16510	[47482, 3533, 10750, 887, 2339, 25588, 1492]
16511	[3533, 25359, 35624, 26982, 20267, 19138]
16512	[35470, 3533, 4648, 6530, 36134]
16513	[9636, 99, 38, 2736, 1352, 3533]
16514	[8052, 1701, 3533, 10587, 13191, 13847]
16515	[3533, 12942, 9239, 6258, 37181, 1549, 9108, 5770, 918, 29722, 12355, 3029, 1845, 795, 20150, 12436, 4417, 145, 2677, 12357, 1579, 14942, 1652, 13759, 1199, 36643, 36260]
16516	[18901, 3913, 3447, 263, 28004, 3533, 38, 7934, 7756, 5267, 21221, 47483]
16517	[3533, 101, 598, 47484, 27256]
16518	[887, 6149, 111, 3533, 20900, 16860, 28005, 3434, 2360]
16519	[3782, 3533, 7732, 464, 177, 1267, 3335]
16520	[3533, 1944, 2604, 37182, 3543, 2934, 4588, 136, 6775, 796, 4936, 2951, 2482, 6801, 564]
16521	[11021, 36707, 3533, 252, 2548, 796, 43, 2808]
16522	[3533, 13701, 3503, 13129, 5510, 9886, 2361, 436, 177, 42, 598, 13848, 28, 531, 1522, 20934, 9713, 340, 16676, 3510]
16523	[3533, 11287, 3268, 28006, 177, 8661]
16524	[887, 340, 11621, 16803, 28007, 12759, 47485, 12775]
16525	[887, 6, 20725, 9626, 3, 9]
16526	[887, 3194, 218, 1727, 1590, 2199]
16527	[3, 623, 10, 887, 3249, 13, 11554, 5327]
16528	[1166, 5655, 1524, 1745, 7692, 177, 1958, 1276, 887, 5087, 21301, 903, 19555, 971, 13757, 20124, 4718, 2890, 4319, 5096, 23917, 37183, 28008]
16529	[418, 887, 1570, 106, 697, 3672, 11621, 3053, 6817]
16530	[887, 551, 1587, 37184, 47486, 21302, 1053, 5121]
16531	[32492, 2811, 1161, 2110, 3088, 18326, 79, 1838, 887, 1002]
16532	[887, 1714, 3310, 4051, 3423]
16533	[887, 1576, 6, 6277, 6203, 8948]
16534	[2361, 887, 8868, 3713, 340, 3843, 51, 840, 5063, 1756, 4805, 23416]
16535	[9345, 2442, 10919, 1613, 887, 1143]
16536	[17988, 24197, 887, 11295, 2472]
16537	[887, 176, 17, 464, 8581, 7690]
16538	[887, 391, 22, 623, 464, 598, 10775, 16638, 42, 4688, 6217, 5655]
16539	[887, 486, 21303, 3678, 21304, 21305]
16540	[112, 887, 3057, 13849, 1644]
16541	[8993, 9178, 887, 8336, 7523, 1002, 28009, 19897, 1354]
16542	[676, 322, 1398, 21306, 887, 10319, 3, 376, 17, 618, 479, 374, 438, 2966, 5144, 2738]
16543	[887, 11602, 1326, 2367, 643, 21307, 5822, 417, 184, 21308, 995, 598]
16544	[6481, 5580, 47487, 312, 6156, 1833]
16545	[385, 21, 6727, 14883, 774, 4039, 37185]
16546	[345, 14883, 680, 1243, 417, 38]
16547	[841, 449, 1029, 14883, 2787, 20814, 3467, 13, 6790, 5817]
16548	[4671, 970, 9608, 12615, 850, 12194, 491, 37186, 1679, 5349]
16549	[12615, 36787, 47488, 6455, 1032]
16550	[12615, 491, 34257, 12779, 13211, 11676, 32184, 2117, 10468, 2657, 14477, 1734, 21309, 21147, 10775, 27976]
16551	[10961, 37187, 982, 20028, 22993, 12615, 37188]
16552	[47489, 1643, 1580, 4495, 2863, 20054, 5029, 5375]
16553	[47490, 740, 5274, 20019, 326]
16554	[20019, 23325, 13970, 481, 5028]
16555	[1731, 1953, 6362, 25743, 22480, 700, 8453, 2905, 47491, 2188, 47492, 520, 7462]
